Resetting...

EVENT #: 38	 LOGGED @ TIME: 0000322251	ACTIVE TASK ID: 01	MODULE: TASKS	ABRTOS_TASK_CURRENT_KILL_COMPLETED
EVENT #: 39	 LOGGED @ TIME: 0000331798	ACTIVE TASK ID: 01	MODULE: SEMA 	ABRTOS_SEMA_INITSEMA_COMPLETE
EVENT #: 40	 LOGGED @ TIME: 0000340002	ACTIVE TASK ID: 02	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_STARTED
EVENT #: 41	 LOGGED @ TIME: 0000349539	ACTIVE TASK ID: 02	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_STARTED
EVENT #: 42	 LOGGED @ TIME: 0000357743	ACTIVE TASK ID: 02	MODULE: SEMA 	ABRTOS_SEMA_XGET_OK_DECREMENTED
EVENT #: 43	 LOGGED @ TIME: 0000367283	ACTIVE TASK ID: 02	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_COMPLETED
EVENT #: 44	 LOGGED @ TIME: 0000375489	ACTIVE TASK ID: 02	MODULE: SEMA 	ABRTOS_SEMA_GET_OK
EVENT #: 45	 LOGGED @ TIME: 0000383672	ACTIVE TASK ID: 02	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_COMPLETED
EVENT #: 46	 LOGGED @ TIME: 0000391879	ACTIVE TASK ID: 03	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_STARTED
EVENT #: 47	 LOGGED @ TIME: 0000401415	ACTIVE TASK ID: 03	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_STARTED
EVENT #: 48	 LOGGED @ TIME: 0000409620	ACTIVE TASK ID: 03	MODULE: SEMA 	ABRTOS_SEMA_XGET_OK_DECREMENTED
EVENT #: 49	 LOGGED @ TIME: 0000417826	ACTIVE TASK ID: 03	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_COMPLETED
EVENT #: 50	 LOGGED @ TIME: 0000427368	ACTIVE TASK ID: 03	MODULE: SEMA 	ABRTOS_SEMA_GET_OK
EVENT #: 51	 LOGGED @ TIME: 0000435547	ACTIVE TASK ID: 03	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_COMPLETED
EVENT #: 52	 LOGGED @ TIME: 0000443756	ACTIVE TASK ID: 04	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_STARTED
EVENT #: 53	 LOGGED @ TIME: 0000451959	ACTIVE TASK ID: 04	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_STARTED
EVENT #: 54	 LOGGED @ TIME: 0000461496	ACTIVE TASK ID: 04	MODULE: SEMA 	ABRTOS_SEMA_XGET_OK_DECREMENTED
EVENT #: 55	 LOGGED @ TIME: 0000469702	ACTIVE TASK ID: 04	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_COMPLETED
EVENT #: 56	 LOGGED @ TIME: 0000479245	ACTIVE TASK ID: 04	MODULE: SEMA 	ABRTOS_SEMA_GET_OK
EVENT #: 57	 LOGGED @ TIME: 0000486093	ACTIVE TASK ID: 04	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_COMPLETED
EVENT #: 58	 LOGGED @ TIME: 0000495630	ACTIVE TASK ID: 05	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_STARTED
